snapped_at,price,market_cap,total_volume
2024-07-15 00:00:00 UTC,0.016364394636234802,15253471.555219803,581741.2960146467
2024-07-16 00:00:00 UTC,0.020784229133796683,19342848.630124588,711459.0022228571
2024-07-17 00:00:00 UTC,0.018953528953887386,17572420.74671757,907477.0727429074
2024-07-18 00:00:00 UTC,0.018610272982143215,17393683.749282334,719342.038527081
2024-07-19 00:00:00 UTC,0.01817128750999315,16952215.614061393,522245.932258281
2024-07-20 00:00:00 UTC,0.022536614614104868,21288661.80554079,974471.2334888199
2024-07-21 00:00:00 UTC,0.026433987918739733,24609860.07892666,778210.818390135
2024-07-22 00:00:00 UTC,0.02311305333070455,21514205.454101607,710876.394771883
2024-07-23 00:00:00 UTC,0.02282988176353538,21257144.755857974,579444.5785706661
2024-07-24 00:00:00 UTC,0.0288002985696478,26812878.94241178,1180486.943978811
2024-07-25 00:00:00 UTC,0.021689734116499777,20192992.57444883,599717.5982862953
2024-07-26 00:00:00 UTC,0.02023602312551926,18838419.617229596,571443.8783057302
2024-07-27 00:00:00 UTC,0.02219979637647264,20960436.04453021,454172.8231281536
2024-07-28 00:00:00 UTC,0.02123554141654205,19758738.84696472,297364.2438542234
2024-07-29 00:00:00 UTC,0.020359417096024856,18939511.714650497,427631.1358463398
2024-07-30 00:00:00 UTC,0.023703798620045166,22146971.15976846,429885.27511801315
2024-07-31 00:00:00 UTC,0.02524216125321676,23500277.689503655,795445.5886881816
2024-08-01 00:00:00 UTC,0.022391757846611047,20832994.659101393,456835.77700735896
2024-08-02 00:00:00 UTC,0.020013330046862635,18635162.585275017,717514.1734827854
2024-08-03 00:00:00 UTC,0.01488069665715244,13854990.472419694,867152.888316027
2024-08-04 00:00:00 UTC,0.013778620599938195,12823554.241569938,498775.4238611937
2024-08-05 00:00:00 UTC,0.012295583326484165,11492519.030737206,554133.5400620698
2024-08-06 00:00:00 UTC,0.013520194099796197,12629729.66558266,1374712.4786338392
2024-08-07 00:00:00 UTC,0.012429630318373911,11581014.943677714,286286.8216152406
2024-08-08 00:00:00 UTC,0.014118346074918884,13140647.35605874,582815.5020796706
